id,title,slug,format,category,topicTags,contributors,url,canonicalUrl,externalUrl,publishedOn,publishedTs,ageDays,freshnessBucket,imageUrl,thumbnailUrl,headerImageUrl,summary,sourceCsv,sourceCollectionId
c7-blog:meet-heimdall-the-lightweight-cyber-range-template-with-heavyweight-features,Meet Heimdall: The Lightweight Cyber Range Template with Heavyweight features,meet-heimdall-the-lightweight-cyber-range-template-with-heavyweight-features,c7-blog,threat-intelligence,labs|cyber-ranges|application-security,immersive,https://www.immersivelabs.com/resources/c7-blog/meet-heimdall-the-lightweight-cyber-range-template-with-heavyweight-features/,https://www.immersivelabs.com/resources/c7-blog/meet-heimdall-the-lightweight-cyber-range-template-with-heavyweight-features/,,2023-04-26T00:00:00.000Z,1682467200000,1033,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0d2d909c43449920aad_683eb1f22a7d7d5015b9b9a6_Heimdall-Image.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0d2d909c43449920aad_683eb1f22a7d7d5015b9b9a6_Heimdall-Image.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0d2d909c43449920aad_683eb1f22a7d7d5015b9b9a6_Heimdall-Image.png,"Cybersecurity threats have become increasingly sophisticated, and detecting and responding to them requires constant innovation and training.",Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
ebook:cxo-decision-brief-cyber-workforce-resilience,CxO Decision Brief: Cyber Workforce Resilience,cxo-decision-brief-cyber-workforce-resilience,ebook,cyber-workforce-benchmark,,mary-brijlall,https://www.immersivelabs.com/resources/ebook/cxo-decision-brief-cyber-workforce-resilience/,https://www.immersivelabs.com/resources/ebook/cxo-decision-brief-cyber-workforce-resilience/,,2023-04-25T00:00:00.000Z,1682380800000,1034,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b4a2f2255fa8af1374_66d17da289a9bcb43514227f_GigaOm-Image_2-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b4a2f2255fa8af1374_66d17da289a9bcb43514227f_GigaOm-Image_2-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b4a2f2255fa8af1374_66d17da289a9bcb43514227f_GigaOm-Image_2-scaled.jpeg,Leveraging People-Centric Cybersecurity to Improve Security Posture,Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
blog-post:preparing-for-dora-the-eu-regulation-impacting-financial-firms-digital-resilience-and-cybersecurity,Preparing for DORA: The EU Regulation Impacting Financial Firms' Digital Resilience and Cybersecurity,preparing-for-dora-the-eu-regulation-impacting-financial-firms-digital-resilience-and-cybersecurity,blog-post,cyber-resilience,,charlotte-ball,https://www.immersivelabs.com/resources/c7-blog/preparing-for-dora-the-eu-regulation-impacting-financial-firms-digital-resilience-and-cybersecurity/,https://www.immersivelabs.com/resources/c7-blog/preparing-for-dora-the-eu-regulation-impacting-financial-firms-digital-resilience-and-cybersecurity/,,2023-04-25T00:00:00.000Z,1682380800000,1034,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35213a655710d9b43e56_66fd194d31d12787c4467148_66be1e43464f563b98608dba_vulneabilities-and-ransomware-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35213a655710d9b43e56_66fd194d31d12787c4467148_66be1e43464f563b98608dba_vulneabilities-and-ransomware-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35213a655710d9b43e5c_66fd194d31d12787c4467148_66be1e43464f563b98608dba_vulneabilities-and-ransomware-scaled.webp,"On January 17, 2025, the Digital Operational Resilience Act (DORA) will enter into force in the EU.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
c7-blog:detecting-and-decrypting-sliver-c2-a-threat-hunters-guide,Detecting and decrypting Sliver C2 – a threat hunter's guide,detecting-and-decrypting-sliver-c2-a-threat-hunters-guide,c7-blog,research,emerging-threats,immersive,https://www.immersivelabs.com/resources/c7-blog/detecting-and-decrypting-sliver-c2-a-threat-hunters-guide/,https://www.immersivelabs.com/resources/c7-blog/detecting-and-decrypting-sliver-c2-a-threat-hunters-guide/,,2023-04-24T00:00:00.000Z,1682294400000,1035,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352281225233af1f2a6a_66fd194d3c08712257ada2d3_66c5e64625757b989bdf0281_Training-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352281225233af1f2a6a_66fd194d3c08712257ada2d3_66c5e64625757b989bdf0281_Training-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352281225233af1f2a6a_66fd194d3c08712257ada2d3_66c5e64625757b989bdf0281_Training-scaled.webp,"Originating from the Bishop Fox team, Sliver is an open-source, cross-platform, and extensible C2 framework. It’s written primarily in Go, making it fast, portable, and easy to customize.",Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
blog-post:3-ways-continuous-cyber-skills-exercising-boosts-resilience,3 Ways Continuous Cyber Skills Exercising Boosts Resilience,3-ways-continuous-cyber-skills-exercising-boosts-resilience,blog-post,cyber-resilience,cyber-drills|improving-cyber-resilience,stuart-laidlaw,https://www.immersivelabs.com/resources/c7-blog/3-ways-continuous-cyber-skills-exercising-boosts-resilience/,https://www.immersivelabs.com/resources/c7-blog/3-ways-continuous-cyber-skills-exercising-boosts-resilience/,,2023-04-19T00:00:00.000Z,1681862400000,1040,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353600ee5a37a82c57c9_66fd194d79be90cb7fc9983e_66c5e648bdef58524bed8be8_Webinar-Tile-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353600ee5a37a82c57c9_66fd194d79be90cb7fc9983e_66c5e648bdef58524bed8be8_Webinar-Tile-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353600ee5a37a82c57c9_66fd194d79be90cb7fc9983e_66c5e648bdef58524bed8be8_Webinar-Tile-scaled.webp,72% of cyber leaders agree that the threat landscape is becoming more challenging.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:cyber-attacks-are-unavoidable-5-tips-to-help-prepare-for-the-next-one,Cyber Attacks are Unavoidable. 5 Tips to Help Prepare for the Next One,cyber-attacks-are-unavoidable-5-tips-to-help-prepare-for-the-next-one,blog-post,cyber-resilience,emerging-threats,immersive,https://www.immersivelabs.com/resources/c7-blog/cyber-attacks-are-unavoidable-5-tips-to-help-prepare-for-the-next-one/,https://www.immersivelabs.com/resources/c7-blog/cyber-attacks-are-unavoidable-5-tips-to-help-prepare-for-the-next-one/,,2023-04-12T00:00:00.000Z,1681257600000,1047,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35200a1e43385e6b44ae_66fd194e6b970fc6ebc90b95_66be1e43b1be58c65ae086f6_AppSec.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35200a1e43385e6b44ae_66fd194e6b970fc6ebc90b95_66be1e43b1be58c65ae086f6_AppSec.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35200a1e43385e6b44ae_66fd194e6b970fc6ebc90b95_66be1e43b1be58c65ae086f6_AppSec.webp,"As the tactics cybercriminals use become more complex, so do the risks facing organizations.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
ebook:game-on-why-immersive-labs-gamification-is-key-to-cyber-workforce-resilience,Game On! Why Immersive Labs’ gamification is key to cyber workforce resilience,game-on-why-immersive-labs-gamification-is-key-to-cyber-workforce-resilience,ebook,cybersecurity,cybersecurity-training,mary-brijlall,https://www.immersivelabs.com/resources/ebook/game-on-why-immersive-labs-gamification-is-key-to-cyber-workforce-resilience/,https://www.immersivelabs.com/resources/ebook/game-on-why-immersive-labs-gamification-is-key-to-cyber-workforce-resilience/,,2023-04-07T00:00:00.000Z,1680825600000,1052,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352281225233af1f2a6a_66fd194d3c08712257ada2d3_66c5e64625757b989bdf0281_Training-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352281225233af1f2a6a_66fd194d3c08712257ada2d3_66c5e64625757b989bdf0281_Training-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352281225233af1f2a6a_66fd194d3c08712257ada2d3_66c5e64625757b989bdf0281_Training-scaled.jpeg,"To achieve successful cybersecurity training and upskilling, an engaged workforce is crucial. Despite this reality, traditional training methods rely on dry, e-learning courses that leave workforces exhausted, rather than educated.But with dynamic material and gamification, training can enhance the knowledge, skills, and judgment of the workforce.In this whi",Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
webinar:how-to-build-cyber-workforce-resilience-with-accenture-and-immersive-labs,How to Build Cyber Workforce Resilience with Accenture and Immersive Labs,how-to-build-cyber-workforce-resilience-with-accenture-and-immersive-labs,webinar,cyber-resilience,cyber-resilience-framework,,https://www.immersivelabs.com/resources/webinars/how-to-build-cyber-workforce-resilience-with-accenture-and-immersive-labs/,https://www.immersivelabs.com/resources/webinars/how-to-build-cyber-workforce-resilience-with-accenture-and-immersive-labs/,,2023-04-07T00:00:00.000Z,1680825600000,1052,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353600ee5a37a82c57c9_66fd194d79be90cb7fc9983e_66c5e648bdef58524bed8be8_Webinar-Tile-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353600ee5a37a82c57c9_66fd194d79be90cb7fc9983e_66c5e648bdef58524bed8be8_Webinar-Tile-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e353600ee5a37a82c57c9_66fd194d79be90cb7fc9983e_66c5e648bdef58524bed8be8_Webinar-Tile-scaled.jpeg,"Cybersecurity is a business challenge with people at the core. Yet, too many organizations approach it as a technology problem to be solved with disparate - and often costly - solutions that don’t get them any closer to measuring the workforce’s actual readiness for the next cyberattack. With 82% of data breaches involving the human element, and 78% of cyber",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:want-to-increase-cyber-resilience-avoid-these-5-common-pitfalls,Want to Increase Cyber Resilience? Avoid These 5 Common Pitfalls,want-to-increase-cyber-resilience-avoid-these-5-common-pitfalls,blog-post,cyber-resilience,improving-cyber-resilience,victoria-campbell,https://www.immersivelabs.com/resources/c7-blog/want-to-increase-cyber-resilience-avoid-these-5-common-pitfalls/,https://www.immersivelabs.com/resources/c7-blog/want-to-increase-cyber-resilience-avoid-these-5-common-pitfalls/,,2023-04-03T00:00:00.000Z,1680480000000,1056,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35375e4c36cf85944191_66fd194de900b64091e4dd0a_66be1e442c6b9c418cf2f56b_shutterstock_1538502431-1-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35375e4c36cf85944191_66fd194de900b64091e4dd0a_66be1e442c6b9c418cf2f56b_shutterstock_1538502431-1-scaled.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35375e4c36cf85944191_66fd194de900b64091e4dd0a_66be1e442c6b9c418cf2f56b_shutterstock_1538502431-1-scaled.webp,"As the tactics cybercriminals use become more complex, so do the risks facing organizations.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
ebook:the-overconfidence-game-is-your-team-actually-ready-for-the-next-emerging-threat,The Overconfidence Game: Is your team actually ready for the next emerging threat?,the-overconfidence-game-is-your-team-actually-ready-for-the-next-emerging-threat,ebook,cybersecurity,,mary-brijlall,https://www.immersivelabs.com/resources/ebook/the-overconfidence-game-is-your-team-actually-ready-for-the-next-emerging-threat/,https://www.immersivelabs.com/resources/ebook/the-overconfidence-game-is-your-team-actually-ready-for-the-next-emerging-threat/,,2023-03-31T00:00:00.000Z,1680220800000,1059,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35377fb65309f9c767fc_66fd194aa3d23a4e692fbf35_66be1e48fa9c2c2485932649_Emerging-Threats-White-Paper-Image.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35377fb65309f9c767fc_66fd194aa3d23a4e692fbf35_66be1e48fa9c2c2485932649_Emerging-Threats-White-Paper-Image.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35377fb65309f9c767fc_66fd194aa3d23a4e692fbf35_66be1e48fa9c2c2485932649_Emerging-Threats-White-Paper-Image.jpeg,The Overconfidence Game: Is your team actually ready for the next emerging threat?,Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
ebook:making-the-case-to-shift-left-with-application-security,Making the Case to Shift Left with Application Security,making-the-case-to-shift-left-with-application-security,ebook,cybersecurity,emerging-threats,mary-brijlall,https://www.immersivelabs.com/resources/ebook/making-the-case-to-shift-left-with-application-security/,https://www.immersivelabs.com/resources/ebook/making-the-case-to-shift-left-with-application-security/,,2023-03-28T00:00:00.000Z,1679961600000,1062,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3540dd5554e22c046fe5_66fd194bbd07e249fc094883_66be1e46fad4044aae0ace21_AppSec-eBook-Imge.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3540dd5554e22c046fe5_66fd194bbd07e249fc094883_66be1e46fad4044aae0ace21_AppSec-eBook-Imge.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3540dd5554e22c046fe5_66fd194bbd07e249fc094883_66be1e46fad4044aae0ace21_AppSec-eBook-Imge.webp,"While many organizations invest heavily in software vulnerability management tools, they still tend to handle vulnerabilities reactively. Many leadership teams are pursuing efforts to shift left by introducing security practices earlier in the software development and testing process. Even though this is a sound strategy, executing it requires a major organi",Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
webinar:cybersecurity-has-a-people-problem-learn-how-to-solve-it,Cybersecurity Has a People Problem. Learn How to Solve It,cybersecurity-has-a-people-problem-learn-how-to-solve-it,webinar,cyber-resilience,cyber-resilience-framework,,https://www.immersivelabs.com/resources/webinars/cybersecurity-has-a-people-problem-learn-how-to-solve-it/,https://www.immersivelabs.com/resources/webinars/cybersecurity-has-a-people-problem-learn-how-to-solve-it/,,2023-03-23T00:00:00.000Z,1679529600000,1067,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa019e7e6123a4a1cba6f_66c5e648104acbc6842bdf30_Cybersecurity-Has-a-People-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa019e7e6123a4a1cba6f_66c5e648104acbc6842bdf30_Cybersecurity-Has-a-People-scaled.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa019e7e6123a4a1cba6f_66c5e648104acbc6842bdf30_Cybersecurity-Has-a-People-scaled.jpeg,"With over 82% of cybersecurity breaches involving the human element, it’s clear current training approaches aren’t working. Traditional methods rely on static tools and outdated certifications to assess workforce cybersecurity capability, approaches that create blind spots and vulnerabilities. To combat this lack of visibility, organisations must employ new ",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
ebook:to-stop-emerging-threats-start-with-the-3-ps,"To Stop Emerging Threats, Start with the 3 Ps",to-stop-emerging-threats-start-with-the-3-ps,ebook,cybersecurity,emerging-threats,mary-brijlall,https://www.immersivelabs.com/resources/ebook/to-stop-emerging-threats-start-with-the-3-ps/,https://www.immersivelabs.com/resources/ebook/to-stop-emerging-threats-start-with-the-3-ps/,,2023-03-23T00:00:00.000Z,1679529600000,1067,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b51752f0f86e554f4e_66d17da1e1e78ef8bd920cbb_3-Ps-eBook-Image.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b51752f0f86e554f4e_66d17da1e1e78ef8bd920cbb_3-Ps-eBook-Image.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b51752f0f86e554f4e_66d17da1e1e78ef8bd920cbb_3-Ps-eBook-Image.jpeg,"Emerging cyber threats will continue to target the human element as an easy entrypoint for breaches. Security technology alone cannot compensate for an underprepared workforce. To protect organizations from ever-evolving threats, security leaders must take a more people-centric approach.",Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
ebook:cyber-leaders-need-a-more-effective-approach-to-building-cyber-resilience,Cyber Leaders Need a More Effective Approach to Building Cyber Resilience,cyber-leaders-need-a-more-effective-approach-to-building-cyber-resilience,ebook,cybersecurity,,mary-brijlall,https://www.immersivelabs.com/resources/ebook/cyber-leaders-need-a-more-effective-approach-to-building-cyber-resilience/,https://www.immersivelabs.com/resources/ebook/cyber-leaders-need-a-more-effective-approach-to-building-cyber-resilience/,,2023-03-20T00:00:00.000Z,1679270400000,1070,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b6c6d739e86f8eaa66_670cd04060395438473d6f74_shutterstock_739242352%2520(1).webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b6c6d739e86f8eaa66_670cd04060395438473d6f74_shutterstock_739242352%2520(1).webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67a1e2b6c6d739e86f8eaa66_670cd04060395438473d6f74_shutterstock_739242352%2520(1).webp,Get the Report,Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
